topology_case,controller,episode_id,step,date_time,start_index,scenario_time_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,solver_status,objective_value,solve_time_sec,smpc_network_feasible,smpc_network_corrected,smpc_correction_attempts,smpc_check_topology_case,smpc_check_worst_min_voltage_pu,smpc_check_worst_max_voltage_pu,smpc_check_worst_line_current_pu,smpc_check_max_voltage_violation,smpc_check_max_line_current_violation,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,beta_ch_kw_agent_0,beta_dis_kw_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,beta_ch_kw_agent_1,beta_dis_kw_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,beta_ch_kw_agent_2,beta_dis_kw_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,beta_ch_kw_agent_3,beta_dis_kw_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4,beta_ch_kw_agent_4,beta_dis_kw_agent_4,requested_horizon,available_horizon,n_scenarios,controller_decision_time_s,controller_decision_time_ms,solver_time_s,solver_time_ms,non_solver_overhead_time_ms,control_interval_s,time_fraction_of_control_interval
TP1,mpc,0,30,2018-12-01 07:30:00+00:00,32064,30,-8.775003433227539,-43.875017166137695,683.6017841810644,0.1709004460452661,6.326734512595752,0.0,0.0,0.3917052149772644,0.0,0.9769028425216675,1.0,0.859808087348938,0.0,0.0,True,True,False,0.0025000001303851606,optimal,4064.4849388408475,0.02251887321472168,True,False,0,TP1,0.978306233882904,1.0,0.6824612021446228,0.0,0.0,0.0,0.0,0.0,0.10526315789473674,0.0,0.0,0.13333334028720856,0.13333334028720856,10.000000521540642,0.13947368393603113,0.0,10.0,0.0,0.0,0.0,0.13947368393603116,0.0,0.0,0.0,0.0,0.0,0.10526315789473674,0.0,0.0,0.0,0.0,0.0,0.13947368393603113,0.0,0.0,24,24,1,0.038403004,38.403003999999996,0.02251887321472168,22.51887321472168,15.884130785278318,900.0,4.267000444444444e-05
TP1,mpc,0,31,2018-12-01 07:45:00+00:00,32064,31,-0.005579646863043308,-0.02789823431521654,-311.0025190385386,0.0,0.0,0.0,0.0,0.026738882064819336,0.0,0.9975913763046265,1.0010210275650024,0.6039477586746216,0.0,0.0,True,True,False,0.06124999960884426,optimal,4304.972505366596,0.019145965576171875,True,False,0,TP1,0.9902633428573608,1.0000938177108765,0.27351951599121094,0.0,0.0,0.13333334028720856,0.13333334028720856,9.999999999999792,0.1,0.0,10.0,1.0,1.0,74.99999947845913,0.1,0.0,75.0,1.0,1.0,74.99999947845919,0.1,0.0,75.0,0.13333334028720856,0.13333334028720856,9.999999999999792,0.1,0.0,10.0,1.0,1.0,74.99999947845913,0.1,0.0,75.0,24,24,1,0.035164035,35.164035000000005,0.019145965576171875,19.145965576171875,16.018069423828127,900.0,3.907115e-05
TP1,mpc,0,32,2018-12-01 08:00:00+00:00,32064,32,-0.019286927953362464,-0.09643463976681232,-410.635721501194,0.0,0.0,9.281668996225562,0.0023204172490563905,0.023494422435760498,0.0,0.998153567314148,1.001861333847046,0.6611608862876892,0.0,0.0,True,True,False,0.004188255686312914,optimal,4543.091800506272,0.0753014087677002,True,False,0,TP1,1.0,1.0024490356445312,0.4854547381401062,0.0,0.0,-0.2233736366033554,-0.2233736366033554,-16.753022745251656,0.10795768580399454,16.753022670745906,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24,24,1,0.094563509,94.56350900000001,0.0753014087677002,75.3014087677002,19.262100232299808,900.0,0.00010507056555555556
TP1,mpc,0,33,2018-12-01 08:15:00+00:00,32064,33,-0.03998495265841484,-0.1999247632920742,-406.1405220443248,0.0,0.0,78.89773233396431,0.019724433083491078,0.026517093181610107,0.0,0.9972692131996155,1.0020111799240112,0.6613460779190063,0.0,0.0,True,True,False,0.057724192303838205,optimal,4800.626144283663,0.052587032318115234,True,False,0,TP1,0.9998139142990112,1.0022730827331543,0.47805193066596985,0.0,0.0,0.20159471035003662,0.20159471035003662,15.119603027589605,0.1,0.0,15.119603027589607,-1.0,-1.0,-75.0,0.135625,75.0,0.0,-0.8770288825035095,-0.8770288825035095,-65.77716618776321,0.13124415393918754,65.77716790605166,0.0,-1.0,-1.0,-75.0,0.135625,75.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24,24,1,0.071949871,71.949871,0.052587032318115234,52.587032318115234,19.362838681884764,900.0,7.994430111111111e-05
TP1,mpc,0,34,2018-12-01 08:30:00+00:00,32064,34,-0.07926637679338455,-0.39633188396692276,-403.1591751506767,0.0,0.0,181.6295177602951,0.045407379440073774,0.04167938232421875,0.0,0.9958930611610413,1.0021700859069824,0.6628334522247314,0.0,0.0,True,True,False,0.09375,optimal,5037.157174730432,0.19022512435913086,True,False,0,TP1,0.9993193745613098,1.0023977756500244,0.47580450773239136,0.0,0.0,-1.0,-1.0,-75.0,0.135625,75.0,0.0,-1.0,-1.0,-75.0,0.17124999999999999,75.0,0.0,-1.0,-1.0,-75.0,0.16686915393918753,75.0,0.0,-1.0,-1.0,-75.0,0.17124999999999999,75.0,0.0,-1.0,-1.0,-75.0,0.135625,75.0,0.0,24,24,1,0.208375203,208.375203,0.19022512435913086,190.22512435913086,18.15007864086915,900.0,0.00023152800333333333
TP1,mpc,0,35,2018-12-01 08:45:00+00:00,32064,35,-0.13473645150661467,-0.6736822575330734,-411.81871024059546,0.0,0.0,437.49077242877047,0.10937269310719262,0.04710167646408081,0.0,0.9955244660377502,1.0019484758377075,0.6725771427154541,0.0,0.0,True,True,False,0.08788396306335926,optimal,5237.663585612549,0.266693115234375,True,False,0,TP1,0.999287486076355,1.0021636486053467,0.4857673943042755,0.0,0.0,-1.0,-1.0,-75.0,0.17124999999999999,75.0,0.0,-1.0,-1.0,-75.0,0.20687499999999998,75.0,0.0,-0.6871446967124939,-0.6871446967124939,-51.53585225343704,0.19134868375957012,51.5358532028179,0.0,-1.0,-1.0,-75.0,0.20687499999999998,75.0,0.0,-1.0,-1.0,-75.0,0.17124999999999999,75.0,0.0,24,24,1,0.284521668,284.521668,0.266693115234375,266.693115234375,17.828552765625005,900.0,0.00031613518666666666
TP1,mpc,0,36,2018-12-01 09:00:00+00:00,32064,36,-0.16265594959259033,-0.8132797479629517,-420.6839271539593,0.0,0.0,726.2930375967483,0.18157325939918706,0.034683823585510254,0.0,0.9964434504508972,1.0017114877700806,0.6790310740470886,0.0,0.0,True,True,False,0.07740650922060013,optimal,5385.965902330168,0.30609798431396484,True,False,0,TP1,0.9999525547027588,1.00192391872406,0.49246466159820557,0.0,0.0,-0.5641735792160034,-0.5641735792160034,-42.313018441200256,0.1913486837595701,42.31301939058114,0.0,-1.0,-1.0,-75.0,0.24249999999999997,75.0,0.0,-1.0,-1.0,-75.0,0.2269736837595701,75.0,0.0,-1.0,-1.0,-75.0,0.24249999999999997,75.0,0.0,-0.5641735792160034,-0.5641735792160034,-42.313018441200256,0.1913486837595701,42.31301939058114,0.0,24,24,1,0.322316227,322.316227,0.30609798431396484,306.09798431396484,16.21824268603517,900.0,0.00035812914111111113
TP1,mpc,0,37,2018-12-01 09:15:00+00:00,32064,37,-0.20198757946491241,-1.009937897324562,-423.4795329159624,0.0,0.0,870.751068836508,0.217687767209127,0.04713249206542969,0.0,0.9955114126205444,1.0016734600067139,0.6848976016044617,0.0,0.0,True,True,False,0.09375,optimal,5469.9447540681585,0.35034704208374023,True,False,0,TP1,0.9992536902427673,1.0019065141677856,0.4975374639034271,0.0,0.0,-1.0,-1.0,-75.0,0.22697368375957008,75.0,0.0,-1.0,-1.0,-75.0,0.27812499999999996,75.0,0.0,-1.0,-1.0,-75.0,0.26259868375957013,75.0,0.0,-1.0,-1.0,-75.0,0.27812499999999996,75.0,0.0,-1.0,-1.0,-75.0,0.22697368375957008,75.0,0.0,24,24,1,0.366902315,366.902315,0.35034704208374023,350.34704208374023,16.555272916259746,900.0,0.00040766923888888886
TP1,mpc,0,38,2018-12-01 09:30:00+00:00,32064,38,-0.2400747537612915,-1.2003737688064575,-429.20687315813666,0.0,0.0,1087.7012585918308,0.2719253146479577,0.04836374521255493,0.0,0.9954676032066345,1.0015331506729126,0.690075695514679,0.0,0.0,True,True,False,0.09375,optimal,5507.495387599136,0.4171302318572998,True,False,0,TP1,0.9991323351860046,1.0017709732055664,0.5025726556777954,0.0,0.0,-1.0,-1.0,-75.0,0.2625986837595701,75.0,0.0,-1.0,-1.0,-75.0,0.31375,75.0,0.0,-1.0,-1.0,-75.0,0.29822368375957015,75.0,0.0,-1.0,-1.0,-75.0,0.31375,75.0,0.0,-1.0,-1.0,-75.0,0.2625986837595701,75.0,0.0,24,24,1,0.433050532,433.050532,0.4171302318572998,417.1302318572998,15.920300142700183,900.0,0.00048116725777777776
TP1,mpc,0,39,2018-12-01 09:45:00+00:00,32064,39,-0.27184775471687317,-1.3592387735843658,-434.36356855022495,0.0,0.0,1275.0387465651775,0.3187596866412944,0.049387335777282715,0.0,0.9954403042793274,1.0014111995697021,0.6954366564750671,0.0,0.0,True,True,False,0.09375,optimal,5492.812334340138,0.8198893070220947,True,False,0,TP1,0.9990172982215881,1.001645565032959,0.5071637630462646,0.0,0.0,-1.0,-1.0,-75.0,0.2982236837595701,75.0,0.0,-1.0,-1.0,-75.0,0.349375,75.0,0.0,-1.0,-1.0,-75.0,0.33384868375957016,75.0,0.0,-1.0,-1.0,-75.0,0.349375,75.0,0.0,-1.0,-1.0,-75.0,0.2982236837595701,75.0,0.0,24,24,1,0.836764242,836.764242,0.8198893070220947,819.8893070220947,16.874934977905266,900.0,0.0009297380466666667
TP1,mpc,0,40,2018-12-01 10:00:00+00:00,32064,40,-0.33262079358100893,-1.6631039679050446,-441.5856949933641,0.0,0.0,1520.9815586585094,0.38024538966462734,0.06135755777359009,0.0,0.9949094653129578,1.0012153387069702,0.6999155282974243,0.0,0.0,True,True,False,0.07905124677345157,optimal,5424.427549853197,0.6074273586273193,True,False,0,TP1,0.9979923367500305,1.0014296770095825,0.5137531757354736,0.0,0.0,-1.0,-1.0,-75.0,0.3338486837595701,75.0,0.0,-1.0,-1.0,-75.0,0.385,75.0,0.0,-0.21606649458408356,-0.21606649458408356,-16.204987093806267,0.3415460526291281,16.204987098965532,0.0,-1.0,-1.0,-75.0,0.385,75.0,0.0,-1.0,-1.0,-75.0,0.3338486837595701,75.0,0.0,24,24,1,0.624859511,624.859511,0.6074273586273193,607.4273586273193,17.432152372680697,900.0,0.0006942883455555556
TP1,mpc,0,41,2018-12-01 10:15:00+00:00,32064,41,-0.3209017515182495,-1.6045087575912476,-443.78588818130993,0.0,0.0,1622.4799851057921,0.405619996276448,0.047829508781433105,0.0,0.9955296516418457,1.0011895895004272,0.7013850808143616,0.0,0.0,True,True,False,0.09375,optimal,5292.366673867597,0.6260991096496582,True,False,0,TP1,0.9989575147628784,1.0014278888702393,0.5154414772987366,0.0,0.0,-1.0,-1.0,-75.0,0.3694736837595701,75.0,0.0,-1.0,-1.0,-75.0,0.420625,75.0,0.0,-1.0,-1.0,-75.0,0.37717105262912815,75.0,0.0,-1.0,-1.0,-75.0,0.420625,75.0,0.0,-1.0,-1.0,-75.0,0.3694736837595701,75.0,0.0,24,24,1,0.642576406,642.576406,0.6260991096496582,626.0991096496582,16.477296350341785,900.0,0.0007139737844444444
TP1,mpc,0,42,2018-12-01 10:30:00+00:00,32064,42,-0.3502734899520874,-1.751367449760437,-448.0697334095112,0.0,0.0,1775.7678845655857,0.44394197114139644,0.04712367057800293,0.0,0.9955569505691528,1.001115322113037,0.7037650942802429,0.0,0.0,True,True,False,0.09375,optimal,5118.087877074278,0.05363774299621582,True,False,0,TP1,0.9990464448928833,1.0013234615325928,0.519034743309021,0.0,0.0,-1.0,-1.0,-75.0,0.40509868375957014,75.0,0.0,-1.0,-1.0,-75.0,0.45625000000000004,75.0,0.0,-1.0,-1.0,-75.0,0.41279605262912816,75.0,0.0,-1.0,-1.0,-75.0,0.45625000000000004,75.0,0.0,-1.0,-1.0,-75.0,0.40509868375957014,75.0,0.0,24,24,1,0.069187334,69.187334,0.05363774299621582,53.63774299621582,15.549591003784183,900.0,7.687481555555555e-05
TP1,mpc,0,43,2018-12-01 10:45:00+00:00,32064,43,-0.45732506513595583,-2.286625325679779,-456.7553811136804,0.0,0.0,2057.078837580392,0.514269709395098,0.08312302827835083,0.0,0.9940965175628662,1.001528024673462,0.7080709934234619,0.0,0.0,True,True,False,0.09375,optimal,4898.594070035282,0.031279563903808594,True,False,0,TP1,0.9965488910675049,1.0027929544448853,0.526836633682251,0.0,0.0,-1.0,-1.0,-75.0,0.44072368375957016,75.0,0.0,-1.0,-1.0,-75.0,0.49187500000000006,75.0,0.0,1.0,1.0,75.0,0.37332236841860184,0.0,75.0,-1.0,-1.0,-75.0,0.49187500000000006,75.0,0.0,-1.0,-1.0,-75.0,0.44072368375957016,75.0,0.0,24,24,1,0.050970944,50.970943999999996,0.031279563903808594,31.279563903808594,19.691380096191402,900.0,5.6634382222222216e-05
TP1,mpc,0,44,2018-12-01 11:00:00+00:00,32064,44,-0.38565974235534667,-1.9282987117767334,-460.1353286718677,0.0,0.0,2173.3779660062874,0.5433444915015718,0.03240537643432617,0.0,0.9972681403160095,1.0008544921875,0.7096560001373291,0.0,0.0,True,True,False,0.09375,optimal,4645.75398511628,0.025661706924438477,True,False,0,TP1,0.9978365302085876,1.0035617351531982,0.5302097201347351,0.0,0.0,-1.0,-1.0,-75.0,0.4763486837595702,75.0,0.0,-1.0,-1.0,-75.0,0.5275000000000001,75.0,0.0,-1.0,-1.0,-75.0,0.40894736841860185,75.0,0.0,-1.0,-1.0,-75.0,0.5275000000000001,75.0,0.0,1.0,1.0,75.0,0.40124999954904383,0.0,75.0,24,24,1,0.044028574,44.028574,0.025661706924438477,25.661706924438477,18.366867075561526,900.0,4.892063777777778e-05
TP1,mpc,0,45,2018-12-01 11:15:00+00:00,32064,45,-0.40197935700416565,-2.0098967850208282,-461.8014456370929,0.0,0.0,2168.185300251255,0.5420463250628137,0.040089964866638184,0.0,0.9971390962600708,1.000925064086914,0.7091966271400452,0.0,0.0,True,True,False,0.07905124677345157,optimal,4379.092466603555,0.03250265121459961,True,False,0,TP1,0.9984362125396729,1.0013436079025269,0.530797004699707,0.0,0.0,-1.0,-1.0,-75.0,0.5119736837595702,75.0,0.0,-1.0,-1.0,-75.0,0.5631250000000001,75.0,0.0,-1.0,-1.0,-75.0,0.44457236841860187,75.0,0.0,-1.0,-1.0,-75.0,0.5631250000000001,75.0,0.0,-0.21606649458408356,-0.21606649458408356,-16.204987093806267,0.4089473684186018,16.204987098965564,0.0,24,24,1,0.050425838,50.425838,0.03250265121459961,32.50265121459961,17.92318678540039,900.0,5.602870888888889e-05
TP1,mpc,0,46,2018-12-01 11:30:00+00:00,32064,46,-0.40817817449569704,-2.040890872478485,-465.23829446459786,0.0,0.0,2228.7593505582886,0.5571898376395722,0.03594738245010376,0.0,0.9956878423690796,1.0008995532989502,0.7101446390151978,0.0,0.0,True,True,False,0.08107687029987573,optimal,4114.482808274192,0.020539522171020508,True,False,0,TP1,0.9994222521781921,1.0012640953063965,0.5336736440658569,0.0,0.0,-0.32409974932670593,-0.32409974932670593,-24.307481199502945,0.5235197373293341,24.307480173757938,0.0,-1.0,-1.0,-75.0,0.5987500000000001,75.0,0.0,-1.0,-1.0,-75.0,0.4801973684186019,75.0,0.0,-1.0,-1.0,-75.0,0.5987500000000001,75.0,0.0,-1.0,-1.0,-75.0,0.4445723684186018,75.0,0.0,24,24,1,0.03824088,38.24088,0.020539522171020508,20.539522171020508,17.70135782897949,900.0,4.248986666666666e-05
TP1,mpc,0,47,2018-12-01 11:45:00+00:00,32064,47,-0.5069100737571717,-2.534550368785858,-470.85434073051147,0.0,0.0,2371.6463028558846,0.5929115757139711,0.08227962255477905,0.0,0.9941571950912476,1.001713752746582,0.7141292691230774,0.0,0.0,True,True,False,0.09375,optimal,3842.860425327318,0.053566932678222656,True,False,0,TP1,0.9963244199752808,1.0029751062393188,0.5383546352386475,0.0,0.0,-1.0,-1.0,-75.0,0.5591447373293341,75.0,0.0,-1.0,-1.0,-75.0,0.6343750000000001,75.0,0.0,1.0,1.0,75.0,0.44072368420807556,0.0,75.0,-1.0,-1.0,-75.0,0.6343750000000001,75.0,0.0,-1.0,-1.0,-75.0,0.48019736841860183,75.0,0.0,24,24,1,0.07617765,76.17765,0.053566932678222656,53.566932678222656,22.610717321777344,900.0,8.464183333333333e-05
TP1,mpc,0,48,2018-12-01 12:00:00+00:00,32064,48,-0.49727761149406435,-2.4863880574703217,-474.2621627817698,0.0,0.0,2399.2048587657523,0.5998012146914381,0.08227545022964478,0.0,0.9941290020942688,1.001752257347107,0.716401219367981,0.0,0.0,True,True,False,0.09368074759840965,optimal,3554.922351808611,0.025752782821655273,True,False,0,TP1,0.9963486790657043,1.0030103921890259,0.5408172011375427,0.0,0.0,-1.0,-1.0,-75.0,0.5947697373293341,75.0,0.0,-0.9963065385818481,-0.9963065385818481,-74.72299039363861,0.6698684204369785,74.72299168975042,0.0,1.0,1.0,75.0,0.40124999999754923,0.0,75.0,-1.0,-1.0,-75.0,0.6700000000000002,75.0,0.0,-1.0,-1.0,-75.0,0.5158223684186019,75.0,0.0,24,24,1,0.04454777,44.54777,0.025752782821655273,25.752782821655273,18.794987178344726,900.0,4.949752222222222e-05
TP1,mpc,0,49,2018-12-01 12:15:00+00:00,32064,49,-0.45626587271690366,-2.2813293635845184,-479.7664970997175,0.0,0.0,2556.4794215387665,0.6391198553846916,0.03282725811004639,0.0,0.9983144402503967,1.0028820037841797,0.7172433137893677,0.0,0.0,True,True,False,0.09375,optimal,3261.082631683912,0.04545855522155762,True,False,0,TP1,1.0,1.0035353899002075,0.5449345707893372,0.0,0.0,-1.0,-1.0,-75.0,0.6303947373293342,75.0,0.0,1.0,1.0,75.0,0.6303947362264521,0.0,75.0,-1.0,-1.0,-75.0,0.43687499999754925,75.0,0.0,1.0,1.0,75.0,0.6305263157894738,0.0,75.0,-1.0,-1.0,-75.0,0.5514473684186019,75.0,0.0,24,24,1,0.061336279,61.336279,0.04545855522155762,45.45855522155762,15.877723778442384,900.0,6.815142111111112e-05
TP1,mpc,0,50,2018-12-01 12:30:00+00:00,32064,50,-0.4100945293903351,-2.0504726469516754,-479.57742792436875,0.0,0.0,2241.43832557602,0.560359581394005,0.04452919960021973,0.0,0.9956413507461548,1.0008362531661987,0.7162030935287476,0.0,0.0,True,True,False,0.09375,optimal,2949.0050972410904,0.02565789222717285,True,False,0,TP1,0.998801052570343,1.0012561082839966,0.5445212721824646,0.0,0.0,-1.0,-1.0,-75.0,0.6660197373293342,75.0,0.0,-1.0,-1.0,-75.0,0.6660197362264522,75.0,0.0,-1.0,-1.0,-75.0,0.47249999999754927,75.0,0.0,-1.0,-1.0,-75.0,0.6661513157894738,75.0,0.0,-1.0,-1.0,-75.0,0.5870723684186019,75.0,0.0,24,24,1,0.041835546,41.835546,0.02565789222717285,25.65789222717285,16.17765377282715,900.0,4.648394e-05
TP1,mpc,0,51,2018-12-01 12:45:00+00:00,32064,51,-0.5081696152687073,-2.5408480763435364,-488.86776160202317,0.0,0.0,2651.21822117884,0.6628045552947099,0.04245758056640625,0.0,0.9968298673629761,1.001771330833435,0.7205713391304016,0.0,0.0,True,True,False,0.09375,optimal,2676.0286810662024,0.016594886779785156,True,False,0,TP1,0.9975507855415344,1.0030157566070557,0.5522415637969971,0.0,0.0,1.0,1.0,75.0,0.6265460531188078,0.0,75.0,-1.0,-1.0,-75.0,0.7016447362264522,75.00000060912971,-6.098439979369869e-07,1.0,1.0,75.0,0.43302631578702294,0.0,75.0,1.0,1.0,75.0,0.6266776315789475,0.0,75.0,-1.0,-1.0,-75.0,0.6226973684186019,75.0,0.0,24,24,1,0.032180353,32.180353000000004,0.016594886779785156,16.594886779785156,15.585466220214846,900.0,3.575594777777778e-05
TP1,mpc,0,52,2018-12-01 13:00:00+00:00,32064,52,-0.4262883305549622,-2.131441652774811,-490.0201804430253,0.0,0.0,2435.7260575610962,0.608931514390274,0.03070533275604248,0.0,0.9989097714424133,1.002901315689087,0.7205692529678345,0.0,0.0,True,True,False,0.09192187450826168,optimal,2351.455302440244,0.023789405822753906,True,False,0,TP1,1.0,1.003563404083252,0.5531629920005798,0.0,0.0,-1.0,-1.0,-75.0,0.6621710531188079,75.0,0.0,1.0,1.0,75.0,0.6621710520159259,0.0,75.0,-1.0,-1.0,-75.0,0.46865131578702296,75.0,0.0,-1.0,-1.0,-75.0,0.6623026315789475,75.0,0.0,0.9024999737739563,0.9024999737739563,67.68749803304672,0.5870723694538404,0.0,67.6874999953439,24,24,1,0.039230461,39.230461,0.023789405822753906,23.789405822753906,15.441055177246096,900.0,4.3589401111111115e-05
TP1,mpc,0,53,2018-12-01 13:15:00+00:00,32064,53,-0.3995704710483551,-1.9978523552417755,-493.63663674648706,0.0,0.0,2242.7494668257455,0.5606873667064364,0.03154611587524414,0.0,0.9971984624862671,1.0007725954055786,0.7138926982879639,0.0,0.0,True,True,False,0.08969875238835812,optimal,2053.2331337475307,0.0172884464263916,True,False,0,TP1,0.9976893663406372,1.0027662515640259,0.5541533827781677,0.0,0.0,-1.0,-1.0,-75.0,0.6977960531188079,75.0,0.0,-1.0,-1.0,-75.0,0.6977960520159259,75.0,0.0,-1.0,-1.0,-75.0,0.5042763157870229,75.0,0.0,1.0,1.0,75.0,0.6228289473684212,0.0,75.0,-0.7839334607124329,-0.7839334607124329,-58.795009553432465,0.6149999989917209,58.79501167612551,0.0,24,24,1,0.033000893,33.000893000000005,0.0172884464263916,17.2884464263916,15.712446573608402,900.0,3.666765888888889e-05
TP1,mpc,0,54,2018-12-01 13:30:00+00:00,32064,54,-0.3987235903739929,-1.9936179518699646,-497.429404606919,0.0,0.0,2131.972808123621,0.5329932020309052,0.03874272108078003,0.0,0.9958070516586304,1.001645803451538,0.7168681621551514,0.0,0.0,True,True,False,0.09220868200063706,optimal,1780.7995620205195,0.034744977951049805,True,False,0,TP1,0.9993107318878174,1.0025190114974976,0.5557564496994019,0.0,0.0,1.0,1.0,75.0,0.6583223689082816,0.0,75.0,-1.0,-1.0,-75.0,0.7334210520159259,75.0,0.0,-0.9177963733673096,-0.9177963733673096,-68.83472800254822,0.5369728115882333,68.83472658908325,0.0,-1.0,-1.0,-75.0,0.6584539473684212,75.0,0.0,-1.0,-1.0,-75.0,0.6506249989917209,75.0,0.0,24,24,1,0.050102499,50.102499,0.034744977951049805,34.744977951049805,15.357521048950197,900.0,5.5669443333333333e-05
TP1,mpc,0,55,2018-12-01 13:45:00+00:00,32064,55,-0.47411085963249205,-2.3705542981624603,-499.16130660290037,0.0,0.0,2162.28013631288,0.54057003407822,0.08202308416366577,0.0,0.995893657207489,1.0065383911132812,0.7130932211875916,0.0,0.0,True,True,False,0.09375,optimal,1519.6142456210387,0.022901296615600586,True,False,0,TP1,0.999347448348999,1.0071122646331787,0.5574089884757996,0.0,0.0,1.0,1.0,75.0,0.6188486846977552,0.0,75.0,1.0,1.0,75.0,0.6939473678053996,0.0,75.0,-1.0,-1.0,-75.0,0.5725978115882333,75.0,0.0,-1.0,-1.0,-75.0,0.6940789473684212,75.0,0.0,-1.0,-1.0,-75.0,0.6862499989917209,75.0,0.0,24,24,1,0.039441574,39.441574,0.022901296615600586,22.901296615600586,16.540277384399413,900.0,4.382397111111111e-05
TP1,mpc,0,56,2018-12-01 14:00:00+00:00,32064,56,-0.3180085778236389,-1.5900428891181946,-501.3193072679769,0.0,0.0,1815.7165241007203,0.45392913102518007,0.03285032510757446,0.0,0.9972378015518188,1.0007059574127197,0.714289665222168,0.0,0.0,True,True,False,0.07486500176601112,optimal,1256.0308940555615,0.02531599998474121,True,False,0,TP1,0.9984899759292603,1.0016447305679321,0.5579448342323303,0.0,0.0,-0.8919667601585388,-0.8919667601585388,-66.89750701189041,0.6506250005284032,66.89750589946287,0.0,-1.0,-1.0,-75.0,0.7295723678053996,75.0,0.0,-1.0,-1.0,-75.0,0.6082228115882333,75.0,0.0,0.10083333402872086,0.10083333402872086,7.562500052154064,0.690098684183077,0.0,7.562500000000553,-1.0,-1.0,-75.0,0.7218749989917209,75.0,0.0,24,24,1,0.041083492,41.083492,0.02531599998474121,25.31599998474121,15.767492015258789,900.0,4.564832444444444e-05
TP1,mpc,0,57,2018-12-01 14:15:00+00:00,32064,57,-0.30541378259658813,-1.5270689129829407,-500.74905981682605,0.0,0.0,1556.5721745093667,0.3891430436273417,0.04228013753890991,0.0,0.9955728650093079,1.0006598234176636,0.71990966796875,0.0,0.0,True,True,False,0.09375,optimal,1034.4106187576751,0.02554941177368164,True,False,0,TP1,0.9988753199577332,1.0015885829925537,0.5594713687896729,0.0,0.0,-1.0,-1.0,-75.0,0.6862500005284032,75.0,0.0,-1.0,-1.0,-75.0,0.7651973678053996,75.0,0.0,-1.0,-1.0,-75.0,0.6438478115882333,75.0,0.0,-1.0,-1.0,-75.0,0.725723684183077,75.0,0.0,-1.0,-1.0,-75.0,0.7574999989917209,75.0,0.0,24,24,1,0.041238461,41.238460999999994,0.02554941177368164,25.54941177368164,15.689049226318357,900.0,4.5820512222222217e-05
TP1,mpc,0,58,2018-12-01 14:30:00+00:00,32064,58,-0.2837056636810303,-1.4185283184051514,-500.2788362241972,0.0,0.0,1417.5087507929043,0.35437718769822607,0.04082226753234863,0.0,0.9953638315200806,1.000666856765747,0.7175769209861755,0.0,0.0,True,True,False,0.08969875350594521,optimal,846.4714368469146,0.035753488540649414,True,False,0,TP1,0.998970627784729,1.0016145706176758,0.5592869520187378,0.0,0.0,-1.0,-1.0,-75.0,0.7218750005284033,75.0,0.0,-0.7839335203170776,-0.7839335203170776,-58.79501402378082,0.7931249994666955,58.795015146527255,0.0,-1.0,-1.0,-75.0,0.6794728115882334,75.0,0.0,-1.0,-1.0,-75.0,0.761348684183077,75.0,0.0,-1.0,-1.0,-75.0,0.793124998991721,75.0,0.0,24,24,1,0.052047756,52.047756,0.035753488540649414,35.753488540649414,16.294267459350586,900.0,5.783084e-05
TP1,mpc,0,59,2018-12-01 14:45:00+00:00,32064,59,-0.27637248635292055,-1.3818624317646027,-500.55697094671814,0.0,0.0,1495.4770828909404,0.3738692707227351,0.019378840923309326,0.0,0.9984840750694275,1.0009182691574097,0.7186961770057678,0.0,0.0,True,True,False,0.08820312470197678,optimal,677.590051774332,0.040228843688964844,True,False,0,TP1,0.999685525894165,1.002563714981079,0.5598335862159729,0.0,0.0,0.8991667032241821,0.8991667032241821,67.43750274181366,0.6863815780327118,0.0,67.43750227961787,-1.0,-1.0,-75.0,0.8287499994666955,75.0,0.0,-1.0,-1.0,-75.0,0.7150978115882334,75.0,0.0,-1.0,-1.0,-75.0,0.796973684183077,75.0,0.0,0.8049999475479126,0.8049999475479126,60.374996066093445,0.7613486852727244,0.0,60.37499808426985,24,24,1,0.056433311,56.433311,0.040228843688964844,40.228843688964844,16.204467311035156,900.0,6.270367888888888e-05
